company_name,date,positive_sentiment_bert_mean,positive_sentiment_bert_std,positive_sentiment_bert_median,positive_sentiment_bert_min,positive_sentiment_bert_max,positive_sentiment_bert_mean_company_sentiment,positive_sentiment_bert_std_company_sentiment,positive_sentiment_bert_min_company_sentiment,positive_sentiment_bert_max_company_sentiment,positive_sentiment_bert_median_company_sentiment,positive_sentiment_bert_mean_company_presentation_sentiment,positive_sentiment_bert_std_company_presentation_sentiment,positive_sentiment_bert_min_company_presentation_sentiment,positive_sentiment_bert_max_company_presentation_sentiment,positive_sentiment_bert_median_company_presentation_sentiment,positive_sentiment_bert_mean_company_qna_sentiment,positive_sentiment_bert_std_company_qna_sentiment,positive_sentiment_bert_min_company_qna_sentiment,positive_sentiment_bert_max_company_qna_sentiment,positive_sentiment_bert_median_company_qna_sentiment,positive_sentiment_bert_mean_analyst_sentiment,positive_sentiment_bert_std_analyst_sentiment,positive_sentiment_bert_min_analyst_sentiment,positive_sentiment_bert_max_analyst_sentiment,positive_sentiment_bert_median_analyst_sentiment,negative_sentiment_bert_mean,negative_sentiment_bert_std,negative_sentiment_bert_median,negative_sentiment_bert_min,negative_sentiment_bert_max,negative_sentiment_bert_mean_company_sentiment,negative_sentiment_bert_std_company_sentiment,negative_sentiment_bert_min_company_sentiment,negative_sentiment_bert_max_company_sentiment,negative_sentiment_bert_median_company_sentiment,negative_sentiment_bert_mean_company_presentation_sentiment,negative_sentiment_bert_std_company_presentation_sentiment,negative_sentiment_bert_min_company_presentation_sentiment,negative_sentiment_bert_max_company_presentation_sentiment,negative_sentiment_bert_median_company_presentation_sentiment,negative_sentiment_bert_mean_company_qna_sentiment,negative_sentiment_bert_std_company_qna_sentiment,negative_sentiment_bert_min_company_qna_sentiment,negative_sentiment_bert_max_company_qna_sentiment,negative_sentiment_bert_median_company_qna_sentiment,negative_sentiment_bert_mean_analyst_sentiment,negative_sentiment_bert_std_analyst_sentiment,negative_sentiment_bert_min_analyst_sentiment,negative_sentiment_bert_max_analyst_sentiment,negative_sentiment_bert_median_analyst_sentiment,neutral_sentiment_bert_mean,neutral_sentiment_bert_std,neutral_sentiment_bert_median,neutral_sentiment_bert_min,neutral_sentiment_bert_max,neutral_sentiment_bert_mean_company_sentiment,neutral_sentiment_bert_std_company_sentiment,neutral_sentiment_bert_min_company_sentiment,neutral_sentiment_bert_max_company_sentiment,neutral_sentiment_bert_median_company_sentiment,neutral_sentiment_bert_mean_company_presentation_sentiment,neutral_sentiment_bert_std_company_presentation_sentiment,neutral_sentiment_bert_min_company_presentation_sentiment,neutral_sentiment_bert_max_company_presentation_sentiment,neutral_sentiment_bert_median_company_presentation_sentiment,neutral_sentiment_bert_mean_company_qna_sentiment,neutral_sentiment_bert_std_company_qna_sentiment,neutral_sentiment_bert_min_company_qna_sentiment,neutral_sentiment_bert_max_company_qna_sentiment,neutral_sentiment_bert_median_company_qna_sentiment,neutral_sentiment_bert_mean_analyst_sentiment,neutral_sentiment_bert_std_analyst_sentiment,neutral_sentiment_bert_min_analyst_sentiment,neutral_sentiment_bert_max_analyst_sentiment,neutral_sentiment_bert_median_analyst_sentiment,polarity_bert_mean,polarity_bert_std,polarity_bert_median,polarity_bert_min,polarity_bert_max,polarity_bert_mean_company_sentiment,polarity_bert_std_company_sentiment,polarity_bert_min_company_sentiment,polarity_bert_max_company_sentiment,polarity_bert_median_company_sentiment,polarity_bert_mean_company_presentation_sentiment,polarity_bert_std_company_presentation_sentiment,polarity_bert_min_company_presentation_sentiment,polarity_bert_max_company_presentation_sentiment,polarity_bert_median_company_presentation_sentiment,polarity_bert_mean_company_qna_sentiment,polarity_bert_std_company_qna_sentiment,polarity_bert_min_company_qna_sentiment,polarity_bert_max_company_qna_sentiment,polarity_bert_median_company_qna_sentiment,polarity_bert_mean_analyst_sentiment,polarity_bert_std_analyst_sentiment,polarity_bert_min_analyst_sentiment,polarity_bert_max_analyst_sentiment,polarity_bert_median_analyst_sentiment,positive_sentiment_bert_margin_mean_topic_sentiment,positive_sentiment_bert_cost_mean_topic_sentiment,positive_sentiment_bert_revenue_mean_topic_sentiment,positive_sentiment_bert_earnings_mean_topic_sentiment,positive_sentiment_bert_growth_mean_topic_sentiment,positive_sentiment_bert_debt_mean_topic_sentiment,positive_sentiment_bert_dividend_mean_topic_sentiment,positive_sentiment_bert_cashflow_mean_topic_sentiment,negative_sentiment_bert_margin_mean_topic_sentiment,negative_sentiment_bert_cost_mean_topic_sentiment,negative_sentiment_bert_revenue_mean_topic_sentiment,negative_sentiment_bert_earnings_mean_topic_sentiment,negative_sentiment_bert_growth_mean_topic_sentiment,negative_sentiment_bert_debt_mean_topic_sentiment,negative_sentiment_bert_dividend_mean_topic_sentiment,negative_sentiment_bert_cashflow_mean_topic_sentiment,neutral_sentiment_bert_margin_mean_topic_sentiment,neutral_sentiment_bert_cost_mean_topic_sentiment,neutral_sentiment_bert_revenue_mean_topic_sentiment,neutral_sentiment_bert_earnings_mean_topic_sentiment,neutral_sentiment_bert_growth_mean_topic_sentiment,neutral_sentiment_bert_debt_mean_topic_sentiment,neutral_sentiment_bert_dividend_mean_topic_sentiment,neutral_sentiment_bert_cashflow_mean_topic_sentiment,polarity_bert_margin_mean_topic_sentiment,polarity_bert_cost_mean_topic_sentiment,polarity_bert_revenue_mean_topic_sentiment,polarity_bert_earnings_mean_topic_sentiment,polarity_bert_growth_mean_topic_sentiment,polarity_bert_debt_mean_topic_sentiment,polarity_bert_dividend_mean_topic_sentiment,polarity_bert_cashflow_mean_topic_sentiment
GOOGL.OQ,2020-Feb-03,0.3413025,0.18154125,0.2622535,0.032147285,0.8896639,0.38466454,0.17121224,0.12850678,0.6585314,0.341704,0.39502507,0.1795095,0.12850678,0.6585314,0.3663273,0.369875,0.15811618,0.13878436,0.6579096,0.32416117,0.20837435,0.1601381,0.032147285,0.8896639,0.20393583,0.12703313,0.07854823,0.114619255,0.009281036,0.8694903,0.12604508,0.058562312,0.0719757,0.5956918,0.11412114,0.13095841,0.07405359,0.0719757,0.5956918,0.1143004,0.11903137,0.020791149,0.082851745,0.31825876,0.11392636,0.13240318,0.13525772,0.009281036,0.8694903,0.11645274,0.5316644,0.18951622,0.5876454,0.087754354,0.9340084,0.4892904,0.17011513,0.220674,0.79165035,0.5196296,0.4740165,0.1788807,0.220674,0.79165035,0.46832705,0.5110936,0.15482314,0.22513948,0.6990586,0.56049335,0.6592225,0.20867482,0.087754354,0.9340084,0.6703863,0.21426935,0.20576127,0.14664012,-0.82673496,0.8803829,0.25861946,0.19117321,-0.41205758,0.5430573,0.22098756,0.2640667,0.20836718,-0.41205758,0.54127187,0.2536377,0.25084367,0.16399933,-0.1794744,0.5430573,0.20881572,0.07597117,0.21055296,-0.82673496,0.8803829,0.08343402,0.3567512051926719,0.4451416913006041,0.4197005686781755,0.20300474337169103,0.4573735252954066,-1.0,-1.0,-1,0.1330368717511495,0.2021091663175159,0.1380564317379783,0.10856907282556806,0.11417809650301933,-1.0,-1.0,-1,0.5102118998765945,0.35274912748071885,0.4422429850915583,0.6884261625153678,0.4284483645111322,-1.0,-1.0,-1,0.2237143355111281,0.24303252829445732,0.2816441477980556,0.09443567480359759,0.3431954410858452,-1.0,-1.0,-1
GOOGL.OQ,2020-Jul-30,0.33375922,0.16977958,0.24992913,0.048173238,0.6610576,0.35899314,0.17041413,0.13186342,0.6610576,0.2901912,0.36773932,0.17945546,0.13186342,0.6610576,0.30317897,0.348807,0.15917867,0.14067633,0.65988475,0.25990778,0.21468846,0.115771085,0.048173238,0.6313595,0.20356531,0.14646323,0.10879874,0.11657143,0.00796384,0.6461921,0.15101202,0.11101996,0.00796384,0.59635806,0.11586742,0.1618331,0.12868625,0.07145807,0.59635806,0.11537445,0.1384094,0.08466322,0.00796384,0.5944128,0.11649194,0.12518279,0.10936808,0.011367968,0.6461921,0.11882429,0.51977754,0.1803922,0.58725303,0.21962789,0.93192405,0.48999488,0.17331167,0.21962789,0.7755238,0.5239142,0.4704276,0.17965703,0.21962789,0.76577467,0.46512532,0.5127835,0.16321562,0.21998721,0.7755238,0.5817132,0.6601287,0.16291116,0.25544462,0.93192405,0.6740049,0.18729602,0.2208692,0.12802649,-0.5980188,0.5447156,0.20798112,0.22955586,-0.41280043,0.5447156,0.15391895,0.20590621,0.25544506,-0.41280043,0.5447156,0.18580681,0.21039759,0.19588795,-0.40881294,0.5432544,0.14306599,0.08950568,0.15552682,-0.5980188,0.5181637,0.08429386,0.16437139362096786,0.330487497150898,0.39875597357749937,0.2192686583314623,0.44902943938970563,-1.0,-1.0,-1,0.40383028984069824,0.17603200407964842,0.21562941951884163,0.11928755151374,0.2014739252254367,-1.0,-1.0,-1,0.4317983537912369,0.49348047375679016,0.38561459614170923,0.6614437784467425,0.3494966197013855,-1.0,-1.0,-1,-0.23945888876914978,0.15445550438016653,0.18312655521763696,0.09998110681772232,0.2475555135309696,-1.0,-1.0,-1
GOOGL.OQ,2020-Oct-29,0.34357145,0.17404309,0.27397498,0.02577375,0.7323729,0.3795528,0.16611525,0.044475902,0.65935504,0.34255773,0.3988407,0.17815267,0.136286,0.65935504,0.3697418,0.3588672,0.15005401,0.044475902,0.6551422,0.32978353,0.19473866,0.14304475,0.02577375,0.7323729,0.19976562,0.129021,0.0829486,0.115287386,0.009368853,0.6582991,0.13228914,0.08127972,0.026700873,0.5951965,0.114845246,0.14604123,0.10960651,0.070179954,0.5951965,0.11497423,0.1175405,0.020719988,0.026700873,0.31306046,0.11443794,0.11342191,0.10361373,0.009368853,0.6582991,0.11634505,0.5274075,0.18119727,0.58934593,0.22003496,0.9343996,0.4881581,0.16805263,0.22003496,0.92853653,0.5096426,0.45511803,0.17733198,0.22003496,0.76376563,0.4493863,0.5235923,0.1502162,0.22268099,0.92853653,0.554543,0.6918393,0.16602719,0.25379416,0.9343996,0.6745386,0.21455048,0.20374124,0.1594553,-0.6325253,0.7230041,0.24726366,0.20039873,-0.41051304,0.54281783,0.21923378,0.25279948,0.2367642,-0.41051304,0.54281783,0.2431365,0.2413267,0.15272896,-0.06944063,0.538603,0.21030831,0.08131676,0.18662848,-0.6325253,0.7230041,0.074971616,0.3031476527452469,0.3484133531649907,0.5365483129024505,0.21338319033384323,0.5105112117969177,-1.0,-1.0,-1,0.10034872516989708,0.1894624171157678,0.10998335212469101,0.12611825577914715,0.16003778885880654,-1.0,-1.0,-1,0.5965036034584046,0.4621242086092631,0.35346831440925597,0.6604985296726227,0.32945099066604266,-1.0,-1.0,-1,0.20279892534017563,0.1589509372909864,0.42656497478485106,0.08726493641734123,0.35047343639995565,-1.0,-1.0,-1
GOOGL.OQ,2021-Apr-27,0.3485514,0.17610852,0.2725956,0.024231158,0.909377,0.3647042,0.17449029,0.024231158,0.65980923,0.2973636,0.3948918,0.18288723,0.113362424,0.65980923,0.33706033,0.32458657,0.15432046,0.024231158,0.6561544,0.273009,0.26371446,0.17398341,0.03920404,0.909377,0.21792845,0.13149539,0.08171463,0.11524382,0.008116484,0.68289024,0.13313416,0.077372484,0.009983238,0.5949464,0.11483556,0.13671358,0.08444895,0.060175966,0.5949464,0.11468316,0.1283773,0.06679765,0.009983238,0.58326125,0.1152982,0.12173893,0.121124536,0.008116484,0.68289024,0.11609943,0.51995325,0.18295597,0.5852402,0.080522396,0.9359343,0.50216156,0.17818475,0.22044268,0.9359343,0.56933975,0.46839458,0.18236265,0.22044268,0.8218133,0.46790287,0.54703605,0.16248871,0.2242096,0.9359343,0.5961194,0.61454654,0.19982718,0.080522396,0.93284076,0.6623056,0.21705599,0.20471957,0.14848097,-0.62241465,0.8992764,0.23157005,0.2027731,-0.41033548,0.5689449,0.17814463,0.25817817,0.2188666,-0.41033548,0.5689449,0.20437089,0.19620927,0.1736401,-0.3985967,0.5365184,0.1504295,0.14197554,0.22349913,-0.62241465,0.8992764,0.10025382,0.5249000132083893,0.4666609838604927,0.5737372048591313,0.28012582163016003,0.5129727071949414,-1.0,-1.0,-1,0.11428714543581009,0.11209983006119728,0.11314483477096808,0.11049047609170277,0.11853521991343725,-1.0,-1.0,-1,0.36081281304359436,0.42123917043209075,0.3131179535075238,0.6093836923440298,0.3684920626027243,-1.0,-1.0,-1,0.41061290353536606,0.3545611873269081,0.4605923757741326,0.16963534305493036,0.3944374989895594,-1.0,-1.0,-1
GOOGL.OQ,2021-Feb-02,0.36379364,0.17108077,0.29608485,0.049622294,0.79782426,0.38370553,0.1695292,0.070336044,0.79782426,0.3358766,0.4172218,0.18071398,0.13394378,0.79782426,0.39588237,0.34004614,0.14292638,0.070336044,0.6592871,0.2802485,0.24421601,0.13894081,0.049622294,0.6345265,0.20861214,0.1324693,0.08558429,0.1149961,0.008579017,0.5933995,0.13781591,0.08922515,0.055370323,0.5933995,0.11463717,0.1412379,0.10112902,0.055370323,0.5933995,0.114401445,0.13335836,0.070867844,0.081864014,0.57926893,0.11491875,0.08861631,0.05063539,0.008579017,0.16960393,0.11488481,0.50373703,0.17858572,0.5481447,0.1468054,0.9247591,0.47847858,0.17041428,0.1468054,0.7848098,0.5048848,0.44154027,0.17837678,0.1468054,0.76376563,0.40848756,0.5265955,0.14659588,0.22369133,0.7848098,0.58554924,0.6671676,0.16873217,0.22775176,0.9247591,0.6688212,0.23132437,0.20320863,0.17996414,-0.43408316,0.74245393,0.24588959,0.21062176,-0.43408316,0.74245393,0.2159507,0.2759839,0.2322735,-0.43408316,0.74245393,0.28366345,0.20668778,0.1714936,-0.3937315,0.54245514,0.16480424,0.15559976,0.12355744,0.020155562,0.49680477,0.106520884,0.4007496304810047,0.3705345888932546,0.5209694609597877,0.24988268315792084,0.5313956022262574,-1.0,-1.0,-1,0.08804633505642415,0.1726870040098826,0.12497956029794834,0.11466763466596604,0.15464573688805103,-1.0,-1.0,-1,0.5112040102481842,0.4567783772945404,0.35405095749431187,0.6354496598243713,0.3139586545526981,-1.0,-1.0,-1,0.3127032894641161,0.19784758488337198,0.39598990507699827,0.13521504849195481,0.37674987465143206,-1.0,-1.0,-1
GOOGL.OQ,2021-Jul-27,0.34231645,0.16609992,0.2830534,0.027009241,0.711976,0.3616729,0.16137119,0.044038348,0.66006386,0.3022054,0.38535038,0.16552258,0.13681038,0.66006386,0.3254165,0.33811563,0.15396424,0.044038348,0.6560842,0.26430655,0.22343184,0.17047769,0.027009241,0.711976,0.2073408,0.12522618,0.07384203,0.114457734,0.007965733,0.5916953,0.1303003,0.0757166,0.007965733,0.5916953,0.114280224,0.13992871,0.09697357,0.058155477,0.5916953,0.11396484,0.12072076,0.043876775,0.007965733,0.57133627,0.11451205,0.08183851,0.056707554,0.007986812,0.22871038,0.11241821,0.53245735,0.17480977,0.5837366,0.21928321,0.9343054,0.50802684,0.16495022,0.21928321,0.92460454,0.557957,0.4747209,0.16689543,0.21928321,0.76376563,0.49753574,0.5411636,0.1565,0.22644547,0.92460454,0.59818435,0.6947297,0.18658641,0.22658855,0.9343054,0.6781142,0.21709028,0.1884813,0.16744137,-0.40743726,0.7000375,0.2313726,0.19062726,-0.40743726,0.5923559,0.18852338,0.2454216,0.21389042,-0.40743726,0.5923559,0.21133712,0.21739487,0.16360949,-0.38175622,0.5397783,0.14228243,0.14159332,0.1724595,-0.14122033,0.7000375,0.088817,0.4415682554244995,0.44473959257205326,0.4799552592246429,0.2580590695142746,0.4813891341909766,-1.0,-1.0,-1,0.09576314951603611,0.1162778443346421,0.19182085699361304,0.11028074473142624,0.1357113090052735,-1.0,-1.0,-1,0.46266859769821167,0.438982551296552,0.3282238692045212,0.6316601634025574,0.38289954606443644,-1.0,-1.0,-1,0.3458050961295764,0.32846174637476605,0.28813441162524017,0.14777831981579462,0.34567783935926855,-1.0,-1.0,-1
GOOGL.OQ,2021-Oct-26,0.33573228,0.16861153,0.26168513,0.028034003,0.693678,0.36051834,0.16354981,0.0364178,0.66006386,0.28584167,0.38492522,0.17120218,0.13428496,0.66006386,0.33144507,0.33057737,0.1487358,0.0364178,0.6587217,0.27157167,0.2161415,0.15506597,0.028034003,0.693678,0.20453146,0.12452916,0.0686585,0.11513135,0.008836264,0.5871521,0.12558146,0.05989588,0.013244486,0.5871521,0.1145211,0.12782098,0.066955335,0.06857556,0.5871521,0.11473929,0.122834116,0.049949758,0.013244486,0.5530571,0.11445532,0.11920814,0.114851825,0.008836264,0.5637487,0.11643983,0.5397386,0.17716688,0.61134666,0.21886116,0.9460558,0.5139002,0.1670347,0.21886116,0.9285973,0.5735266,0.4872538,0.17208113,0.21886116,0.76376563,0.52423793,0.5465885,0.15495558,0.22411004,0.9285973,0.601534,0.6646502,0.19316162,0.22400147,0.9460558,0.66643476,0.21120311,0.18681426,0.14469804,-0.40372753,0.6777313,0.23493691,0.1810291,-0.40372753,0.5439533,0.17048204,0.25710422,0.19487047,-0.40372753,0.5439533,0.20874067,0.20774327,0.1588188,-0.3649585,0.54155344,0.15180886,0.09693339,0.19277287,-0.3734709,0.6777313,0.091473654,0.44572281423542237,0.3976597367889351,0.49496370117212163,0.29973723987738293,0.5187968702779876,-1.0,-1.0,-1,0.1524245258834627,0.16930023166868421,0.13728770562287035,0.11022951702276866,0.11715049695016609,-1.0,-1.0,-1,0.40185265905327267,0.4330400443739361,0.36774858112992914,0.590033233165741,0.3640526115066475,-1.0,-1.0,-1,0.29329828172922134,0.22835950718985665,0.3576760107073291,0.18950773030519485,0.4016463853832748,-1.0,-1.0,-1
GOOGL.OQ,2022-Apr-26,0.35019073,0.17162208,0.2966935,0.018560078,0.65960807,0.3781295,0.16430652,0.13142967,0.65960807,0.34822577,0.39357778,0.16649708,0.13142967,0.65960807,0.37672743,0.3532728,0.15818472,0.13254188,0.6582582,0.29875222,0.19338138,0.14567602,0.018560078,0.6573662,0.20084126,0.14240131,0.109632574,0.11541133,0.008470892,0.9266255,0.14131126,0.09435788,0.0556109,0.66626614,0.114814155,0.13586359,0.091666244,0.0556109,0.66626614,0.11397621,0.1500767,0.09825118,0.075389996,0.58732927,0.11662488,0.15887386,0.19984528,0.008470892,0.9266255,0.118212625,0.50740796,0.18177497,0.5442679,0.054814395,0.9398493,0.48055926,0.16580476,0.20230417,0.7869666,0.50386465,0.47055858,0.16809225,0.20230417,0.7869666,0.4740118,0.4966504,0.16138148,0.22173055,0.7209142,0.53594077,0.6477447,0.22939874,0.054814395,0.9398493,0.6703389,0.20778944,0.2233937,0.16765839,-0.9080655,0.54409075,0.23681821,0.21049672,-0.5348365,0.54409075,0.2253457,0.25771418,0.20974497,-0.5348365,0.54409075,0.2527851,0.20319614,0.20810436,-0.39638916,0.5415421,0.16537261,0.034507506,0.26399904,-0.9080655,0.5401221,0.074712805,0.4115330521017313,0.49977488815784454,0.48381056139866513,0.26001977175474167,0.4556443440062659,-1.0,-1.0,-1,0.13736064732074738,0.21871796809136868,0.1768446609377861,0.22910209745168686,0.1512066592595407,-1.0,-1.0,-1,0.451106296852231,0.28150711208581924,0.3393447647492091,0.5108780972659588,0.3931489884853363,-1.0,-1.0,-1,0.27417241130024195,0.2810569107532501,0.3069659086565177,0.03091767616569996,0.30443769320845604,-1.0,-1.0,-1
GOOGL.OQ,2022-Feb-01,0.34359133,0.17186143,0.2748309,0.029943941,0.7394473,0.36605883,0.1696738,0.03595626,0.7394473,0.30496,0.40924877,0.17365824,0.14236374,0.7394473,0.38942412,0.31446442,0.14964327,0.03595626,0.65408486,0.2633138,0.23237279,0.14771132,0.029943941,0.61033237,0.20715894,0.12560858,0.07571007,0.11505777,0.008399783,0.63969797,0.12860897,0.07587489,0.008399783,0.58659947,0.11467013,0.13450766,0.08789168,0.06529171,0.58659947,0.11444715,0.12156244,0.057823777,0.008399783,0.5563369,0.11468067,0.10762849,0.082666576,0.0106419455,0.63969797,0.11622697,0.5308001,0.18201831,0.5912765,0.17566793,0.9431645,0.5053322,0.17499284,0.17566793,0.9392866,0.5515622,0.4562436,0.17257975,0.17566793,0.76357776,0.46568507,0.5639731,0.15949939,0.22657365,0.9392866,0.61830413,0.6599988,0.17967139,0.22670352,0.9431645,0.66925615,0.21798272,0.19340646,0.15857497,-0.58334094,0.65456253,0.23744987,0.19613744,-0.40370476,0.65456253,0.18904194,0.27474108,0.21443062,-0.40370476,0.65456253,0.26839435,0.19290203,0.16134852,-0.3689562,0.5372677,0.14493176,0.1247443,0.15818657,-0.58334094,0.49849814,0.09303534,0.4688042526443799,0.33657281696796415,0.5047862982998291,0.37671113312244414,0.49490459775552154,-1.0,-1.0,-1,0.12380990386009216,0.1347690375521779,0.12025370021971564,0.11604073196649552,0.10883656441001222,-1.0,-1.0,-1,0.4073858434955279,0.5286581188440322,0.37495999845365685,0.5072481155395507,0.39625882683321834,-1.0,-1.0,-1,0.3449943425754706,0.2018037796020508,0.38453260498742264,0.2606704100966454,0.38606804283335805,-1.0,-1.0,-1
GOOGL.OQ,2022-Jul-26,0.33598167,0.17202832,0.26555175,0.017205575,0.7466733,0.3654337,0.16557333,0.13470781,0.7466733,0.30594552,0.38018906,0.16970848,0.13470781,0.7466733,0.3257081,0.3422775,0.15668492,0.15468192,0.6549466,0.27521592,0.19528712,0.14734541,0.017205575,0.6935339,0.19589286,0.14652315,0.11991929,0.1153932,0.0096919425,0.91775745,0.14322263,0.09916009,0.05825798,0.5945589,0.11527909,0.143738,0.103017464,0.05825798,0.5945589,0.11469841,0.14241387,0.09314928,0.08857446,0.5859468,0.116245836,0.17249665,0.2142929,0.0096919425,0.91775745,0.11526865,0.51749516,0.18567649,0.57547456,0.054733533,0.94980764,0.49134368,0.16741629,0.17230748,0.76376563,0.52770203,0.47607294,0.1708764,0.17230748,0.76376563,0.4776948,0.5153087,0.15951568,0.22107558,0.7567436,0.5837755,0.6322162,0.24562734,0.054733533,0.94980764,0.666468,0.18945852,0.23124231,0.14895329,-0.89024866,0.6809529,0.22221108,0.2155604,-0.41016188,0.66565406,0.18573296,0.23645104,0.2227743,-0.41016188,0.66565406,0.20827463,0.19986363,0.20250593,-0.3929692,0.5396337,0.15780932,0.022790495,0.2737361,-0.89024866,0.6809529,0.069613576,0.2712282602276121,0.3540613427758217,0.42565672695636747,0.21841855347156525,0.46081895309109844,-1.0,0.4722805321216583,-1,0.1998624224215746,0.2637246549129486,0.20690385282039642,0.1394887293378512,0.17637956268604724,-1.0,0.11281602829694748,-1,0.5289093170847211,0.3822140023112297,0.36743941068649294,0.6420927047729492,0.36280146385392836,-1.0,0.4149034321308136,-1,0.0713658407330513,0.09033668413758278,0.21875287890434264,0.07892982413371404,0.2844393981560584,-1.0,0.35946449637413025,-1
GOOGL.OQ,2022-Oct-25,0.32312644,0.16372891,0.25922728,0.015142308,0.91365576,0.3491817,0.15545331,0.057208423,0.7474694,0.28907147,0.35508174,0.1601438,0.13428818,0.7474694,0.29841733,0.33939204,0.14740369,0.057208423,0.6556398,0.26979074,0.21801487,0.17252672,0.015142308,0.91365576,0.20695329,0.15453261,0.12687716,0.115353875,0.00919145,0.9101854,0.16429117,0.1300512,0.017551852,0.5933745,0.11483031,0.16715877,0.13485858,0.06960291,0.5933745,0.11406443,0.1595331,0.12199838,0.017551852,0.5895592,0.11562837,0.10506096,0.113708414,0.00919145,0.9101854,0.1162212,0.52234095,0.18400106,0.58460295,0.07467228,0.9400787,0.4865271,0.16692333,0.17067517,0.9252397,0.5194987,0.4777595,0.16804202,0.17067517,0.78468895,0.4907883,0.50107485,0.16463906,0.22036578,0.9252397,0.566697,0.6769241,0.20077367,0.07467228,0.9400787,0.6655815,0.16859382,0.22793321,0.1396263,-0.8950431,0.9044643,0.18489051,0.23301221,-0.40871075,0.665614,0.16424447,0.18792294,0.24377781,-0.40871075,0.665614,0.17785983,0.17985892,0.21474843,-0.4033184,0.53649455,0.15283534,0.1129539,0.21232069,-0.8950431,0.9044643,0.09570849,0.1979923938633874,0.3415704071521759,0.36860362626612186,0.2364632397890091,0.4360286481678486,-1.0,-1.0,-1,0.3533515324816108,0.10508539255421895,0.2688964761116288,0.21670814603567123,0.23398263230919839,-1.0,-1.0,-1,0.4486560542136431,0.553344183243238,0.3624998940662904,0.5468285918235779,0.32998871244490147,-1.0,-1.0,-1,-0.1553591387346387,0.23648502247837874,0.09970714964649895,0.01975509449839592,0.20204602219164372,-1.0,-1.0,-1
GOOGL.OQ,2023-Apr-25,0.3502925,0.17862712,0.27545398,0.028477123,0.6602205,0.37695736,0.17206945,0.05184101,0.6602205,0.31442726,0.3909586,0.18027624,0.13465305,0.6602205,0.3560592,0.3569682,0.15803614,0.05184101,0.6545547,0.2905997,0.19909567,0.16175632,0.028477123,0.6491027,0.20151158,0.13519095,0.09264727,0.11455532,0.009378584,0.6731741,0.13846299,0.087424986,0.07122497,0.66051126,0.114365414,0.14142424,0.09518683,0.07122497,0.66051126,0.11418491,0.13423534,0.0750566,0.07456479,0.588403,0.114669845,0.11451137,0.13579963,0.009378584,0.6731741,0.11365475,0.51451653,0.18674503,0.57115424,0.195174,0.9375905,0.48457962,0.17033622,0.195174,0.8735942,0.5180928,0.46761715,0.17537014,0.195174,0.76376563,0.4704218,0.50879645,0.16032869,0.22076766,0.8735942,0.56157434,0.686393,0.21931766,0.1952969,0.9375905,0.67545164,0.2151016,0.21472919,0.15535025,-0.6310472,0.5419086,0.23849438,0.21327828,-0.5161965,0.5419086,0.18690339,0.24953438,0.22883493,-0.5161965,0.5419086,0.2350402,0.22273289,0.18844773,-0.39940456,0.536173,0.1769776,0.08458431,0.20276357,-0.6310472,0.5315244,0.08509626,0.29972695410251615,0.3364248936995864,0.4663677428816927,0.39382046248231617,0.47477639081149264,-1.0,-1.0,-1,0.22736383229494095,0.15225132389201057,0.16543618249225206,0.12304924534899848,0.13934194926044036,-1.0,-1.0,-1,0.4729092210531235,0.5113237698872884,0.3681960563207495,0.48313028684684206,0.3858816423292818,-1.0,-1.0,-1,0.07236311733722686,0.18417357456766897,0.30093157593289327,0.2707712213907923,0.33543445247000664,-1.0,-1.0,-1
GOOGL.OQ,2023-Feb-02,0.3441847,0.17336649,0.28327957,0.0229763,0.6594697,0.37349552,0.16530026,0.11945393,0.6594697,0.31705818,0.37631437,0.17074677,0.11945393,0.6594697,0.32784563,0.36756608,0.15375952,0.18465102,0.6574805,0.30597246,0.16309005,0.13165776,0.0229763,0.64840585,0.16923374,0.14922953,0.115812056,0.1150204,0.010144041,0.59621346,0.15245971,0.11518034,0.07617982,0.59621346,0.11458999,0.16291773,0.12937179,0.07617982,0.59621346,0.114712134,0.13046181,0.072995074,0.11170172,0.59526306,0.11413556,0.13433601,0.13996063,0.010144041,0.59413517,0.11641938,0.5065858,0.18392755,0.5463575,0.21816741,0.92766505,0.47404477,0.16644472,0.21816741,0.76383066,0.48238838,0.46076787,0.17079253,0.21816741,0.76383066,0.44804084,0.501972,0.15390185,0.22008592,0.684113,0.56922126,0.70257396,0.19901389,0.22334088,0.92766505,0.6765465,0.19495519,0.23045044,0.1601808,-0.53122586,0.5440785,0.2210358,0.2312521,-0.41304538,0.5440785,0.20086949,0.21339667,0.2502258,-0.41304538,0.5440785,0.20592338,0.23710431,0.18508044,-0.41061205,0.54158354,0.19334337,0.02875405,0.18503773,-0.53122586,0.52015257,0.06742586,0.16466377209872007,0.39041680842638016,0.41985093560573217,0.25559260323643684,0.4536408696210746,-1.0,-1.0,-1,0.25601976178586483,0.14651177427731454,0.2328085897339357,0.11240372993052006,0.15916256674311377,-1.0,-1.0,-1,0.5793164595961571,0.4630714032266821,0.34734045452362783,0.6320036351680756,0.387196550766627,-1.0,-1.0,-1,-0.09135599061846733,0.2439050336501428,0.1870423521141748,0.14318887703120708,0.29447830829656485,-1.0,-1.0,-1
